date,hits,keyword,geo,gprop,category
2005-10-01,9,Connected car,world,web,0
2005-11-01,4,Connected car,world,web,0
2005-12-01,8,Connected car,world,web,0
2006-01-01,13,Connected car,world,web,0
2006-02-01,19,Connected car,world,web,0
2006-03-01,11,Connected car,world,web,0
2006-04-01,10,Connected car,world,web,0
2006-05-01,8,Connected car,world,web,0
2006-06-01,10,Connected car,world,web,0
2006-07-01,13,Connected car,world,web,0
2006-08-01,12,Connected car,world,web,0
2006-09-01,13,Connected car,world,web,0
2006-10-01,8,Connected car,world,web,0
2006-11-01,3,Connected car,world,web,0
2006-12-01,10,Connected car,world,web,0
2007-01-01,10,Connected car,world,web,0
2007-02-01,10,Connected car,world,web,0
2007-03-01,5,Connected car,world,web,0
2007-04-01,8,Connected car,world,web,0
2007-05-01,12,Connected car,world,web,0
2007-06-01,3,Connected car,world,web,0
2007-07-01,7,Connected car,world,web,0
2007-08-01,16,Connected car,world,web,0
2007-09-01,10,Connected car,world,web,0
2007-10-01,12,Connected car,world,web,0
2007-11-01,8,Connected car,world,web,0
2007-12-01,14,Connected car,world,web,0
2008-01-01,8,Connected car,world,web,0
2008-02-01,16,Connected car,world,web,0
2008-03-01,11,Connected car,world,web,0
2008-04-01,11,Connected car,world,web,0
2008-05-01,11,Connected car,world,web,0
2008-06-01,11,Connected car,world,web,0
2008-07-01,18,Connected car,world,web,0
2008-08-01,12,Connected car,world,web,0
2008-09-01,14,Connected car,world,web,0
2008-10-01,11,Connected car,world,web,0
2008-11-01,10,Connected car,world,web,0
2008-12-01,10,Connected car,world,web,0
2009-01-01,11,Connected car,world,web,0
2009-02-01,12,Connected car,world,web,0
2009-03-01,16,Connected car,world,web,0
2009-04-01,14,Connected car,world,web,0
2009-05-01,17,Connected car,world,web,0
2009-06-01,16,Connected car,world,web,0
2009-07-01,13,Connected car,world,web,0
2009-08-01,16,Connected car,world,web,0
2009-09-01,15,Connected car,world,web,0
2009-10-01,17,Connected car,world,web,0
2009-11-01,15,Connected car,world,web,0
2009-12-01,22,Connected car,world,web,0
2010-01-01,21,Connected car,world,web,0
2010-02-01,23,Connected car,world,web,0
2010-03-01,23,Connected car,world,web,0
2010-04-01,21,Connected car,world,web,0
2010-05-01,22,Connected car,world,web,0
2010-06-01,23,Connected car,world,web,0
2010-07-01,24,Connected car,world,web,0
2010-08-01,21,Connected car,world,web,0
2010-09-01,25,Connected car,world,web,0
2010-10-01,25,Connected car,world,web,0
2010-11-01,23,Connected car,world,web,0
2010-12-01,27,Connected car,world,web,0
2011-01-01,29,Connected car,world,web,0
2011-02-01,31,Connected car,world,web,0
2011-03-01,32,Connected car,world,web,0
2011-04-01,33,Connected car,world,web,0
2011-05-01,30,Connected car,world,web,0
2011-06-01,31,Connected car,world,web,0
2011-07-01,27,Connected car,world,web,0
2011-08-01,20,Connected car,world,web,0
2011-09-01,26,Connected car,world,web,0
2011-10-01,36,Connected car,world,web,0
2011-11-01,29,Connected car,world,web,0
2011-12-01,27,Connected car,world,web,0
2012-01-01,30,Connected car,world,web,0
2012-02-01,43,Connected car,world,web,0
2012-03-01,41,Connected car,world,web,0
2012-04-01,37,Connected car,world,web,0
2012-05-01,34,Connected car,world,web,0
2012-06-01,31,Connected car,world,web,0
2012-07-01,37,Connected car,world,web,0
2012-08-01,33,Connected car,world,web,0
2012-09-01,38,Connected car,world,web,0
2012-10-01,44,Connected car,world,web,0
2012-11-01,33,Connected car,world,web,0
2012-12-01,34,Connected car,world,web,0
2013-01-01,42,Connected car,world,web,0
2013-02-01,52,Connected car,world,web,0
2013-03-01,43,Connected car,world,web,0
2013-04-01,50,Connected car,world,web,0
2013-05-01,38,Connected car,world,web,0
2013-06-01,43,Connected car,world,web,0
2013-07-01,40,Connected car,world,web,0
2013-08-01,42,Connected car,world,web,0
2013-09-01,49,Connected car,world,web,0
2013-10-01,55,Connected car,world,web,0
2013-11-01,54,Connected car,world,web,0
2013-12-01,47,Connected car,world,web,0
2014-01-01,56,Connected car,world,web,0
2014-02-01,59,Connected car,world,web,0
2014-03-01,60,Connected car,world,web,0
2014-04-01,58,Connected car,world,web,0
2014-05-01,55,Connected car,world,web,0
2014-06-01,52,Connected car,world,web,0
2014-07-01,50,Connected car,world,web,0
2014-08-01,51,Connected car,world,web,0
2014-09-01,57,Connected car,world,web,0
2014-10-01,68,Connected car,world,web,0
2014-11-01,66,Connected car,world,web,0
2014-12-01,57,Connected car,world,web,0
2015-01-01,65,Connected car,world,web,0
2015-02-01,75,Connected car,world,web,0
2015-03-01,75,Connected car,world,web,0
2015-04-01,65,Connected car,world,web,0
2015-05-01,59,Connected car,world,web,0
2015-06-01,71,Connected car,world,web,0
2015-07-01,67,Connected car,world,web,0
2015-08-01,67,Connected car,world,web,0
2015-09-01,78,Connected car,world,web,0
2015-10-01,77,Connected car,world,web,0
2015-11-01,75,Connected car,world,web,0
2015-12-01,65,Connected car,world,web,0
2016-01-01,84,Connected car,world,web,0
2016-02-01,86,Connected car,world,web,0
2016-03-01,80,Connected car,world,web,0
2016-04-01,81,Connected car,world,web,0
2016-05-01,89,Connected car,world,web,0
2016-06-01,76,Connected car,world,web,0
2016-07-01,74,Connected car,world,web,0
2016-08-01,71,Connected car,world,web,0
2016-09-01,82,Connected car,world,web,0
2016-10-01,80,Connected car,world,web,0
2016-11-01,87,Connected car,world,web,0
2016-12-01,80,Connected car,world,web,0
2017-01-01,96,Connected car,world,web,0
2017-02-01,98,Connected car,world,web,0
2017-03-01,95,Connected car,world,web,0
2017-04-01,89,Connected car,world,web,0
2017-05-01,85,Connected car,world,web,0
2017-06-01,83,Connected car,world,web,0
2017-07-01,83,Connected car,world,web,0
2017-08-01,81,Connected car,world,web,0
2017-09-01,88,Connected car,world,web,0
2017-10-01,100,Connected car,world,web,0
2017-11-01,98,Connected car,world,web,0
2017-12-01,86,Connected car,world,web,0
2018-01-01,86,Connected car,world,web,0
2018-02-01,89,Connected car,world,web,0
2018-03-01,98,Connected car,world,web,0
2018-04-01,81,Connected car,world,web,0
2018-05-01,92,Connected car,world,web,0
2018-06-01,85,Connected car,world,web,0
2018-07-01,88,Connected car,world,web,0
2018-08-01,88,Connected car,world,web,0
2018-09-01,84,Connected car,world,web,0
2018-10-01,92,Connected car,world,web,0
2018-11-01,77,Connected car,world,web,0
2004-01-01,34,Institute of Electrical and Electronics Engineers,world,web,0
2004-02-01,33,Institute of Electrical and Electronics Engineers,world,web,0
2004-03-01,61,Institute of Electrical and Electronics Engineers,world,web,0
2004-04-01,32,Institute of Electrical and Electronics Engineers,world,web,0
2004-05-01,69,Institute of Electrical and Electronics Engineers,world,web,0
2004-06-01,41,Institute of Electrical and Electronics Engineers,world,web,0
2004-07-01,29,Institute of Electrical and Electronics Engineers,world,web,0
2004-08-01,27,Institute of Electrical and Electronics Engineers,world,web,0
2004-09-01,49,Institute of Electrical and Electronics Engineers,world,web,0
2004-10-01,63,Institute of Electrical and Electronics Engineers,world,web,0
2004-11-01,63,Institute of Electrical and Electronics Engineers,world,web,0
2004-12-01,35,Institute of Electrical and Electronics Engineers,world,web,0
2005-01-01,62,Institute of Electrical and Electronics Engineers,world,web,0
2005-02-01,32,Institute of Electrical and Electronics Engineers,world,web,0
2005-03-01,27,Institute of Electrical and Electronics Engineers,world,web,0
2005-04-01,20,Institute of Electrical and Electronics Engineers,world,web,0
2005-05-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2005-06-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2005-07-01,100,Institute of Electrical and Electronics Engineers,world,web,0
2005-08-01,35,Institute of Electrical and Electronics Engineers,world,web,0
2005-09-01,32,Institute of Electrical and Electronics Engineers,world,web,0
2005-10-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2005-11-01,30,Institute of Electrical and Electronics Engineers,world,web,0
2005-12-01,36,Institute of Electrical and Electronics Engineers,world,web,0
2006-01-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2006-02-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2006-03-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2006-04-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2006-05-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2006-06-01,36,Institute of Electrical and Electronics Engineers,world,web,0
2006-07-01,29,Institute of Electrical and Electronics Engineers,world,web,0
2006-08-01,27,Institute of Electrical and Electronics Engineers,world,web,0
2006-09-01,36,Institute of Electrical and Electronics Engineers,world,web,0
2006-10-01,43,Institute of Electrical and Electronics Engineers,world,web,0
2006-11-01,32,Institute of Electrical and Electronics Engineers,world,web,0
2006-12-01,29,Institute of Electrical and Electronics Engineers,world,web,0
2007-01-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2007-02-01,26,Institute of Electrical and Electronics Engineers,world,web,0
2007-03-01,8,Institute of Electrical and Electronics Engineers,world,web,0
2007-04-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2007-05-01,28,Institute of Electrical and Electronics Engineers,world,web,0
2007-06-01,21,Institute of Electrical and Electronics Engineers,world,web,0
2007-07-01,21,Institute of Electrical and Electronics Engineers,world,web,0
2007-08-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2007-09-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2007-10-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2007-11-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2007-12-01,6,Institute of Electrical and Electronics Engineers,world,web,0
2008-01-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2008-02-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2008-03-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2008-04-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2008-05-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2008-06-01,10,Institute of Electrical and Electronics Engineers,world,web,0
2008-07-01,20,Institute of Electrical and Electronics Engineers,world,web,0
2008-08-01,5,Institute of Electrical and Electronics Engineers,world,web,0
2008-09-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2008-10-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2008-11-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2008-12-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2009-01-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2009-02-01,8,Institute of Electrical and Electronics Engineers,world,web,0
2009-03-01,32,Institute of Electrical and Electronics Engineers,world,web,0
2009-04-01,10,Institute of Electrical and Electronics Engineers,world,web,0
2009-05-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2009-06-01,20,Institute of Electrical and Electronics Engineers,world,web,0
2009-07-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2009-08-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2009-09-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2009-10-01,21,Institute of Electrical and Electronics Engineers,world,web,0
2009-11-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2009-12-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2010-01-01,21,Institute of Electrical and Electronics Engineers,world,web,0
2010-02-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2010-03-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2010-04-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2010-05-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2010-06-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2010-07-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2010-08-01,21,Institute of Electrical and Electronics Engineers,world,web,0
2010-09-01,26,Institute of Electrical and Electronics Engineers,world,web,0
2010-10-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2010-11-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2010-12-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2011-01-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2011-02-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2011-03-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2011-04-01,20,Institute of Electrical and Electronics Engineers,world,web,0
2011-05-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2011-06-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2011-07-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2011-08-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2011-09-01,19,Institute of Electrical and Electronics Engineers,world,web,0
2011-10-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2011-11-01,18,Institute of Electrical and Electronics Engineers,world,web,0
2011-12-01,9,Institute of Electrical and Electronics Engineers,world,web,0
2012-01-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2012-02-01,23,Institute of Electrical and Electronics Engineers,world,web,0
2012-03-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2012-04-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2012-05-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2012-06-01,22,Institute of Electrical and Electronics Engineers,world,web,0
2012-07-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2012-08-01,17,Institute of Electrical and Electronics Engineers,world,web,0
2012-09-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2012-10-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2012-11-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2012-12-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2013-01-01,10,Institute of Electrical and Electronics Engineers,world,web,0
2013-02-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2013-03-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2013-04-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2013-05-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2013-06-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2013-07-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2013-08-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2013-09-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2013-10-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2013-11-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2013-12-01,7,Institute of Electrical and Electronics Engineers,world,web,0
2014-01-01,8,Institute of Electrical and Electronics Engineers,world,web,0
2014-02-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2014-03-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2014-04-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2014-05-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2014-06-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2014-07-01,16,Institute of Electrical and Electronics Engineers,world,web,0
2014-08-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2014-09-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2014-10-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2014-11-01,14,Institute of Electrical and Electronics Engineers,world,web,0
2014-12-01,9,Institute of Electrical and Electronics Engineers,world,web,0
2015-01-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2015-02-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2015-03-01,9,Institute of Electrical and Electronics Engineers,world,web,0
2015-04-01,13,Institute of Electrical and Electronics Engineers,world,web,0
2015-05-01,12,Institute of Electrical and Electronics Engineers,world,web,0
2015-06-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2015-07-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2015-08-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2015-09-01,11,Institute of Electrical and Electronics Engineers,world,web,0
2015-10-01,15,Institute of Electrical and Electronics Engineers,world,web,0
2015-11-01,10,Institute of Electrical and Electronics Engineers,world,web,0
2015-12-01,8,Institute of Electrical and Electronics Engineers,world,web,0
2016-01-01,7,Institute of Electrical and Electronics Engineers,world,web,0
2016-02-01,10,Institute of Electrical and Electronics Engineers,world,web,0
